run_id,workflow_slug,workflow_name,component,component_label,model_slug,model_name,vendor,calls_in_run,tokens_input,tokens_output,cached_tokens_input,cost_input_usd,cost_cached_input_usd,cost_output_usd,cost_total_usd,cost_share_pct,is_invisible,invisible_reason,latency_ttft_ms,latency_generation_ms,latency_total_ms,retried,retry_count,status,timestamp_start,timestamp_end,active_users,runs_per_day
cde873e6-51dd-4a9c-9895-59bbcbec02fb,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,prompt,Analyst persona and source citation rules,claude-sonnet-4,Claude Sonnet 4,Anthropic,8,43993,0,16082,0.083733,0.0048246,0.0,0.0885576,21,False,,750,50,1994,True,2,success,2024-06-12T17:45:14.106504,2024-06-12T17:45:16.100504,25,10
cde873e6-51dd-4a9c-9895-59bbcbec02fb,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,orchestration,Query routing and intent classification,claude-sonnet-4,Claude Sonnet 4,Anthropic,10,3204,325,251,0.008859,7.53e-05,0.004875,0.0138093,3,True,Intent classification calls are made by the chatbot middleware layer; they land on a platform cost center separate from the analytics workflow budget.,665,5007,5672,False,0,success,2024-06-12T17:45:16.216504,2024-06-12T17:45:21.888504,25,10
cde873e6-51dd-4a9c-9895-59bbcbec02fb,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,retrieval,Knowledge base vector queries per turn,text-embedding-3-large,text-embedding-3-large,OpenAI,9,28058,0,0,0.00364754,0.0,0.0,0.00364754,13,True,"Nightly index rebuild re-embeds the full knowledge base regardless of which documents have changed; this cost appears on the embedding-provider invoice, not the chatbot budget.",119,50,169,False,0,success,2024-06-12T17:45:21.997504,2024-06-12T17:45:22.166504,25,10
cde873e6-51dd-4a9c-9895-59bbcbec02fb,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,history,Full session history re-sent on every turn,claude-sonnet-4,Claude Sonnet 4,Anthropic,9,130849,0,46504,0.253035,0.0139512,0.0,0.2669862,47,True,Session history is managed by the chat framework as a first-class feature; the token volume it generates is never disaggregated from the per-turn inference cost in any dashboard the fund currently runs.,892,50,942,False,0,success,2024-06-12T17:45:22.187504,2024-06-12T17:45:23.129504,25,10
3c2cc7b0-19b4-4732-9aae-b68131f7e309,earnings-call-analysis-rag,Earnings call analysis with RAG,model,LLM inference (Claude Sonnet 4),claude-sonnet-4,Claude Sonnet 4,Anthropic,6,77032,1845,2749,0.222849,0.0008247,0.027675,0.2513487,14,False,,676,27633,28309,False,0,success,2024-04-17T02:33:24.924576,2024-04-17T02:33:53.233576,30,8
3c2cc7b0-19b4-4732-9aae-b68131f7e309,earnings-call-analysis-rag,Earnings call analysis with RAG,prompt,System prompt and few-shot examples,claude-sonnet-4,Claude Sonnet 4,Anthropic,5,31409,0,8854,0.067665,0.0026562,0.0,0.0703212,14,False,,848,50,898,False,0,success,2024-04-17T02:33:53.327576,2024-04-17T02:33:54.225576,30,8
3c2cc7b0-19b4-4732-9aae-b68131f7e309,earnings-call-analysis-rag,Earnings call analysis with RAG,orchestration,Tool calls and agent framework hops,claude-sonnet-4,Claude Sonnet 4,Anthropic,6,8761,642,720,0.024123,0.000216,0.00963,0.033969,2,True,Framework abstraction (LangChain / LlamaIndex) hides per-hop billing inside one logical call on the dashboard.,658,8910,9568,False,0,success,2024-04-17T02:33:54.329576,2024-04-17T02:34:03.897576,30,8
3c2cc7b0-19b4-4732-9aae-b68131f7e309,earnings-call-analysis-rag,Earnings call analysis with RAG,retrieval,Vector search and embedding refresh,text-embedding-3-large,text-embedding-3-large,OpenAI,13,8554,0,0,0.00111202,0.0,0.0,0.00111202,6,True,Embedding bills land on a separate OpenAI invoice and never join the workflow P&L visible to the CTO.,136,50,186,False,0,success,2024-04-17T02:34:03.927576,2024-04-17T02:34:04.113576,30,8
3c2cc7b0-19b4-4732-9aae-b68131f7e309,earnings-call-analysis-rag,Earnings call analysis with RAG,history,Context re-injection across iterations,claude-sonnet-4,Claude Sonnet 4,Anthropic,5,250949,0,41960,0.626967,0.012588,0.0,0.639555,63,True,Pure overhead - the same tokens are billed again on every turn because no pruning or compression policy has been configured.,859,50,909,False,0,success,2024-04-17T02:34:04.213576,2024-04-17T02:34:05.122576,30,8
3fd79b3b-d50e-4837-86fe-5d6f5faf9d02,regulatory-filing-review,Regulatory filing review,model,Long-context inference (Gemini 2.5 Pro),gemini-2-5-pro,Gemini 2.5 Pro,Google,2,129942,5012,8823,0.15139875,0.00275719,0.05012,0.20427594,38,False,,1169,101796,102965,False,0,success,2024-12-13T18:26:06.401074,2024-12-13T18:27:49.366074,12,5
3fd79b3b-d50e-4837-86fe-5d6f5faf9d02,regulatory-filing-review,Regulatory filing review,prompt,Extraction schema and compliance checklist,gemini-2-5-pro,Gemini 2.5 Pro,Google,2,17482,0,3239,0.01780375,0.00101219,0.0,0.01881594,3,False,,876,50,926,False,0,success,2024-12-13T18:27:49.511074,2024-12-13T18:27:50.437074,12,5
3fd79b3b-d50e-4837-86fe-5d6f5faf9d02,regulatory-filing-review,Regulatory filing review,orchestration,Pre-processing and post-processing pipeline calls,gemini-2-5-pro,Gemini 2.5 Pro,Google,3,19888,1469,1356,0.023165,0.00042375,0.01469,0.03827875,4,True,"Pre- and post-processing calls are logged as 'pipeline infra' costs, not attributed to the filing review workflow.",1068,25950,27018,False,0,success,2024-12-13T18:27:50.501074,2024-12-13T18:28:17.519074,12,5
3fd79b3b-d50e-4837-86fe-5d6f5faf9d02,regulatory-filing-review,Regulatory filing review,retrieval,Precedent-filing vector lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,5,21107,0,0,0.00274391,0.0,0.0,0.00274391,32,True,"Embedding regeneration on every run is a design default in LlamaIndex; the cost appears on the embedding-provider invoice, not in the LLM spend view.",98,50,148,False,0,success,2024-12-13T18:28:17.667074,2024-12-13T18:28:17.815074,12,5
3fd79b3b-d50e-4837-86fe-5d6f5faf9d02,regulatory-filing-review,Regulatory filing review,history,Cross-document comparison context,gemini-2-5-pro,Gemini 2.5 Pro,Google,1,18077,0,6997,0.01385,0.00218656,0.0,0.01603656,23,True,Cross-cycle context is framed as 'document memory' and handled by the application layer; it never appears as a token cost line in the model provider bill.,1250,50,1300,False,0,success,2024-12-13T18:28:17.917074,2024-12-13T18:28:19.217074,12,5
1a5c6076-017f-42ed-bfec-d13b855cbb09,market-research-synthesis-agentic,Market research synthesis (agentic loop),model,LLM inference (Claude Opus 4),claude-opus-4,Claude Opus 4,Anthropic,13,47135,7876,590,0.698175,0.000885,0.5907,1.28976,29,False,,1158,168189,169347,False,0,success,2024-01-24T23:57:12.247712,2024-01-25T00:00:01.594712,10,6
1a5c6076-017f-42ed-bfec-d13b855cbb09,market-research-synthesis-agentic,Market research synthesis (agentic loop),prompt,Research persona and output schema prefix,claude-opus-4,Claude Opus 4,Anthropic,14,94505,0,41570,0.794025,0.062355,0.0,0.85638,26,False,,538,50,588,False,0,success,2024-01-25T00:00:01.723712,2024-01-25T00:00:02.311712,10,6
1a5c6076-017f-42ed-bfec-d13b855cbb09,market-research-synthesis-agentic,Market research synthesis (agentic loop),orchestration,Planner-executor-verifier loop hops,claude-opus-4,Claude Opus 4,Anthropic,53,16283,2798,462,0.237315,0.000693,0.20985,0.447858,12,True,Each planner-executor-verifier trio looks like one 'research step' in logs; the three underlying API calls are never surfaced as separate line items.,1352,54567,55919,False,0,success,2024-01-25T00:00:02.360712,2024-01-25T00:00:58.279712,10,6
1a5c6076-017f-42ed-bfec-d13b855cbb09,market-research-synthesis-agentic,Market research synthesis (agentic loop),retrieval,Iterative web and vector retrieval,text-embedding-3-large,text-embedding-3-large,OpenAI,28,17469,0,0,0.00227097,0.0,0.0,0.00227097,5,True,Retrieval cost sits on the vector-DB vendor invoice; no cross-charging to the workflow P&L occurs.,154,50,204,False,0,success,2024-01-25T00:00:58.359712,2024-01-25T00:00:58.563712,10,6
1a5c6076-017f-42ed-bfec-d13b855cbb09,market-research-synthesis-agentic,Market research synthesis (agentic loop),history,Full research thread re-sent each iteration,claude-opus-4,Claude Opus 4,Anthropic,14,196033,0,74509,1.82286,0.1117635,0.0,1.9346235,28,True,"Accumulated research state is framed as 'context' in framework logs, not as re-billed tokens, so it does not appear in per-call spend reporting.",1682,50,1732,False,0,success,2024-01-25T00:00:58.659712,2024-01-25T00:01:00.391712,10,6
fd072055-7780-4eb1-91e1-3504442079a6,deal-investment-memo-generation,Deal and investment memo generation,model,Long-form synthesis (Claude Opus 4),claude-opus-4,Claude Opus 4,Anthropic,2,75963,8115,1200,1.121445,0.0018,0.608625,1.73187,37,False,,830,174755,175585,False,0,success,2024-08-22T07:06:28.275404,2024-08-22T07:09:23.860404,6,3
fd072055-7780-4eb1-91e1-3504442079a6,deal-investment-memo-generation,Deal and investment memo generation,prompt,IC memo template and section schema,claude-opus-4,Claude Opus 4,Anthropic,2,31717,0,7302,0.366225,0.010953,0.0,0.377178,11,False,,1258,50,1308,False,0,success,2024-08-22T07:09:23.951404,2024-08-22T07:09:25.259404,6,3
fd072055-7780-4eb1-91e1-3504442079a6,deal-investment-memo-generation,Deal and investment memo generation,orchestration,Document ingestion and section routing agents,claude-opus-4,Claude Opus 4,Anthropic,7,18780,4145,858,0.26883,0.001287,0.310875,0.580992,12,True,"Document ingestion and merge agents are instrumented as 'data pipeline' steps in engineering logs, not as LLM spend in the finance system.",1121,79863,80984,False,0,success,2024-08-22T07:09:25.343404,2024-08-22T07:10:46.327404,6,3
fd072055-7780-4eb1-91e1-3504442079a6,deal-investment-memo-generation,Deal and investment memo generation,retrieval,Source document chunk retrieval,text-embedding-3-large,text-embedding-3-large,OpenAI,17,35816,0,0,0.00465608,0.0,0.0,0.00465608,4,True,Re-embedding unchanged source docs on revision runs is a known inefficiency; the cost is buried in the embedding vendor line rather than the deal P&L.,159,50,209,False,0,success,2024-08-22T07:10:46.457404,2024-08-22T07:10:46.666404,6,3
fd072055-7780-4eb1-91e1-3504442079a6,deal-investment-memo-generation,Deal and investment memo generation,history,Prior memo draft re-injection on revisions,claude-opus-4,Claude Opus 4,Anthropic,3,49197,0,11507,0.56535,0.0172605,0.0,0.5826105,36,True,Revision-cycle context is framed as 'draft history' by the application; it appears nowhere in the per-run cost breakdown visible to finance or risk.,1521,50,1571,False,0,success,2024-08-22T07:10:46.768404,2024-08-22T07:10:48.339404,6,3
0dca0117-29a8-4e7b-b106-1e418c21daa1,news-filing-alert-triage,News and filing alert triage,model,Classification and summarization (Claude Haiku 4),claude-haiku-4,Claude Haiku 4,Anthropic,1,2521,181,115,0.002406,1.15e-05,0.000905,0.0033225,16,False,,272,1068,1340,False,0,success,2024-10-17T03:17:58.994222,2024-10-17T03:18:00.334222,10,400
0dca0117-29a8-4e7b-b106-1e418c21daa1,news-filing-alert-triage,News and filing alert triage,prompt,Classification schema and entity metadata,claude-haiku-4,Claude Haiku 4,Anthropic,1,6297,0,2536,0.003761,0.0002536,0.0,0.0040146,27,False,,210,50,260,False,0,success,2024-10-17T03:18:00.427222,2024-10-17T03:18:00.687222,10,400
0dca0117-29a8-4e7b-b106-1e418c21daa1,news-filing-alert-triage,News and filing alert triage,orchestration,"Ingestion, dedup, and routing pipeline",claude-haiku-4,Claude Haiku 4,Anthropic,1,1384,184,124,0.00126,1.24e-05,0.00092,0.0021924,12,True,"Dedup and routing agents are considered 'infrastructure' and billed to the platform cost center, not the signal workflow budget.",233,1180,1413,False,0,success,2024-10-17T03:18:00.773222,2024-10-17T03:18:02.186222,10,400
0dca0117-29a8-4e7b-b106-1e418c21daa1,news-filing-alert-triage,News and filing alert triage,retrieval,Entity resolution and prior-alert lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,1,672,0,0,8.736e-05,0.0,0.0,8.736e-05,3,True,"Entity resolution queries are served by an in-house NER model whose inference cost is allocated to the infra team, not the trading workflow.",110,50,160,False,0,success,2024-10-17T03:18:02.317222,2024-10-17T03:18:02.477222,10,400
0dca0117-29a8-4e7b-b106-1e418c21daa1,news-filing-alert-triage,News and filing alert triage,history,Coverage context re-injection,claude-haiku-4,Claude Haiku 4,Anthropic,1,6826,0,2610,0.004216,0.000261,0.0,0.004477,42,True,Coverage context is injected by the alert-enrichment service; it shows up as increased prompt length in the model bill but is never attributed to this workflow.,161,50,211,False,0,success,2024-10-17T03:18:02.549222,2024-10-17T03:18:02.760222,10,400
5dbcf8fb-547e-4845-9fe2-4db1f7d0ffc6,regulatory-filing-review,Regulatory filing review,model,Long-context inference (Gemini 2.5 Pro),gemini-2-5-pro,Gemini 2.5 Pro,Google,2,189163,7902,12784,0.22047375,0.003995,0.07902,0.30348875,38,False,,1194,162533,163727,False,0,success,2024-07-08T07:39:53.759760,2024-07-08T07:42:37.486760,12,5
5dbcf8fb-547e-4845-9fe2-4db1f7d0ffc6,regulatory-filing-review,Regulatory filing review,prompt,Extraction schema and compliance checklist,gemini-2-5-pro,Gemini 2.5 Pro,Google,2,15947,0,7046,0.01112625,0.00220188,0.0,0.01332813,3,False,,681,50,731,False,0,success,2024-07-08T07:42:37.619760,2024-07-08T07:42:38.350760,12,5
5dbcf8fb-547e-4845-9fe2-4db1f7d0ffc6,regulatory-filing-review,Regulatory filing review,orchestration,Pre-processing and post-processing pipeline calls,gemini-2-5-pro,Gemini 2.5 Pro,Google,3,16423,1764,892,0.01941375,0.00027875,0.01764,0.0373325,4,True,"Pre- and post-processing calls are logged as 'pipeline infra' costs, not attributed to the filing review workflow.",1140,31136,32276,False,0,success,2024-07-08T07:42:38.413760,2024-07-08T07:43:10.689760,12,5
5dbcf8fb-547e-4845-9fe2-4db1f7d0ffc6,regulatory-filing-review,Regulatory filing review,retrieval,Precedent-filing vector lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,8,21155,0,0,0.00275015,0.0,0.0,0.00275015,32,True,"Embedding regeneration on every run is a design default in LlamaIndex; the cost appears on the embedding-provider invoice, not in the LLM spend view.",101,50,151,False,0,success,2024-07-08T07:43:10.736760,2024-07-08T07:43:10.887760,12,5
5dbcf8fb-547e-4845-9fe2-4db1f7d0ffc6,regulatory-filing-review,Regulatory filing review,history,Cross-document comparison context,gemini-2-5-pro,Gemini 2.5 Pro,Google,1,14386,0,5355,0.01128875,0.00167344,0.0,0.01296219,23,True,Cross-cycle context is framed as 'document memory' and handled by the application layer; it never appears as a token cost line in the model provider bill.,955,50,1005,False,0,success,2024-07-08T07:43:11.019760,2024-07-08T07:43:12.024760,12,5
3b30efba-f650-4972-a281-e0d434ae5fa8,earnings-call-analysis-rag,Earnings call analysis with RAG,model,LLM inference (Claude Sonnet 4),claude-sonnet-4,Claude Sonnet 4,Anthropic,4,36587,1969,3222,0.100095,0.0009666,0.029535,0.1305966,14,False,,754,26686,27440,False,0,success,2024-02-06T13:44:02.836454,2024-02-06T13:44:30.276454,30,8
3b30efba-f650-4972-a281-e0d434ae5fa8,earnings-call-analysis-rag,Earnings call analysis with RAG,prompt,System prompt and few-shot examples,claude-sonnet-4,Claude Sonnet 4,Anthropic,6,41067,0,15068,0.077997,0.0045204,0.0,0.0825174,14,False,,1046,50,1096,False,0,success,2024-02-06T13:44:30.359454,2024-02-06T13:44:31.455454,30,8
3b30efba-f650-4972-a281-e0d434ae5fa8,earnings-call-analysis-rag,Earnings call analysis with RAG,orchestration,Tool calls and agent framework hops,claude-sonnet-4,Claude Sonnet 4,Anthropic,6,3510,500,211,0.009897,6.33e-05,0.0075,0.0174603,2,True,Framework abstraction (LangChain / LlamaIndex) hides per-hop billing inside one logical call on the dashboard.,554,7833,8387,False,0,success,2024-02-06T13:44:31.510454,2024-02-06T13:44:39.897454,30,8
3b30efba-f650-4972-a281-e0d434ae5fa8,earnings-call-analysis-rag,Earnings call analysis with RAG,retrieval,Vector search and embedding refresh,text-embedding-3-large,text-embedding-3-large,OpenAI,16,9104,0,0,0.00118352,0.0,0.0,0.00118352,6,True,Embedding bills land on a separate OpenAI invoice and never join the workflow P&L visible to the CTO.,125,50,175,False,0,success,2024-02-06T13:44:40.023454,2024-02-06T13:44:40.198454,30,8
3b30efba-f650-4972-a281-e0d434ae5fa8,earnings-call-analysis-rag,Earnings call analysis with RAG,history,Context re-injection across iterations,claude-sonnet-4,Claude Sonnet 4,Anthropic,5,208301,0,69423,0.416634,0.0208269,0.0,0.4374609,63,True,Pure overhead - the same tokens are billed again on every turn because no pruning or compression policy has been configured.,777,50,827,False,0,success,2024-02-06T13:44:40.273454,2024-02-06T13:44:41.100454,30,8
af7478d8-186e-4cdc-85bc-4dabb8593a91,news-filing-alert-triage,News and filing alert triage,model,Classification and summarization (Claude Haiku 4),claude-haiku-4,Claude Haiku 4,Anthropic,1,2404,143,56,0.002348,5.6e-06,0.000715,0.0030686,16,False,,284,759,1043,False,0,success,2024-02-01T15:49:22.309938,2024-02-01T15:49:23.352938,10,400
af7478d8-186e-4cdc-85bc-4dabb8593a91,news-filing-alert-triage,News and filing alert triage,prompt,Classification schema and entity metadata,claude-haiku-4,Claude Haiku 4,Anthropic,1,4091,0,1184,0.002907,0.0001184,0.0,0.0030254,27,False,,106,50,156,False,0,success,2024-02-01T15:49:23.364938,2024-02-01T15:49:23.520938,10,400
af7478d8-186e-4cdc-85bc-4dabb8593a91,news-filing-alert-triage,News and filing alert triage,orchestration,"Ingestion, dedup, and routing pipeline",claude-haiku-4,Claude Haiku 4,Anthropic,1,1754,269,173,0.001581,1.73e-05,0.001345,0.0029433,12,True,"Dedup and routing agents are considered 'infrastructure' and billed to the platform cost center, not the signal workflow budget.",203,1747,1950,False,0,success,2024-02-01T15:49:23.609938,2024-02-01T15:49:25.559938,10,400
af7478d8-186e-4cdc-85bc-4dabb8593a91,news-filing-alert-triage,News and filing alert triage,retrieval,Entity resolution and prior-alert lookup,text-embedding-3-large,text-embedding-3-large,OpenAI,2,1278,0,0,0.00016614,0.0,0.0,0.00016614,3,True,"Entity resolution queries are served by an in-house NER model whose inference cost is allocated to the infra team, not the trading workflow.",153,50,203,False,0,success,2024-02-01T15:49:25.624938,2024-02-01T15:49:25.827938,10,400
af7478d8-186e-4cdc-85bc-4dabb8593a91,news-filing-alert-triage,News and filing alert triage,history,Coverage context re-injection,claude-haiku-4,Claude Haiku 4,Anthropic,1,4951,0,1493,0.003458,0.0001493,0.0,0.0036073,42,True,Coverage context is injected by the alert-enrichment service; it shows up as increased prompt length in the model bill but is never attributed to this workflow.,244,50,294,False,0,success,2024-02-01T15:49:25.929938,2024-02-01T15:49:26.223938,10,400
db5529f0-bdb8-416a-ad77-889159d75645,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,model,Signal inference (GPT-4.1),gpt-4-1,GPT-4.1,OpenAI,12,36241,4097,2043,0.068396,0.0004086,0.032776,0.1015806,18,False,,659,61196,61855,False,0,success,2024-09-18T16:12:04.981473,2024-09-18T16:13:06.836473,8,12
db5529f0-bdb8-416a-ad77-889159d75645,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,prompt,"Signal schema, ticker metadata, and examples",gpt-4-1,GPT-4.1,OpenAI,20,73822,0,23880,0.099884,0.004776,0.0,0.10466,21,False,,841,50,891,False,0,success,2024-09-18T16:13:06.924473,2024-09-18T16:13:07.815473,8,12
db5529f0-bdb8-416a-ad77-889159d75645,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,orchestration,"Ticker batching, routing, and aggregation calls",gpt-4-1,GPT-4.1,OpenAI,13,14100,984,1028,0.026144,0.0002056,0.007872,0.0342216,5,True,"Batching and aggregation calls are attributed to 'orchestration infrastructure' in the platform, not to this workflow's cost center.",741,16690,17431,False,0,success,2024-09-18T16:13:07.842473,2024-09-18T16:13:25.273473,8,12
db5529f0-bdb8-416a-ad77-889159d75645,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,retrieval,News and filing vector lookups per ticker,text-embedding-3-large,text-embedding-3-large,OpenAI,144,21454,0,0,0.00278902,0.0,0.0,0.00278902,11,True,Vector DB query costs are on the Pinecone or Weaviate invoice; no join to the LLM workflow P&L has been built.,179,50,229,False,0,success,2024-09-18T16:13:25.380473,2024-09-18T16:13:25.609473,8,12
db5529f0-bdb8-416a-ad77-889159d75645,portfolio-monitoring-signal-generation,Portfolio monitoring and signal generation,history,Prior signal state re-injection,gpt-4-1,GPT-4.1,OpenAI,15,83137,0,18024,0.130226,0.0036048,0.0,0.1338308,45,True,Signal state history is maintained by the application layer as a 'context window' feature; none of the LLM vendor dashboards show it as a distinct cost component.,627,50,1787,True,2,success,2024-09-18T16:13:25.649473,2024-09-18T16:13:27.436473,8,12
b0f6d5fc-b17a-4e1a-8605-0e8ec2864d93,counterparty-kyc-document-review,Counterparty and KYC document review,model,Extraction and risk scoring (GPT-4.1),gpt-4-1,GPT-4.1,OpenAI,4,74547,4382,6588,0.135918,0.0013176,0.035056,0.1722916,22,False,,808,55420,56228,False,0,success,2024-07-13T03:44:18.277554,2024-07-13T03:45:14.505554,8,4
b0f6d5fc-b17a-4e1a-8605-0e8ec2864d93,counterparty-kyc-document-review,Counterparty and KYC document review,prompt,Compliance checklist and jurisdiction rules,gpt-4-1,GPT-4.1,OpenAI,6,42511,0,8163,0.068696,0.0016326,0.0,0.0703286,12,False,,710,50,760,False,0,success,2024-07-13T03:45:14.527554,2024-07-13T03:45:15.287554,8,4
b0f6d5fc-b17a-4e1a-8605-0e8ec2864d93,counterparty-kyc-document-review,Counterparty and KYC document review,orchestration,Document classification and ownership graph resolution,gpt-4-1,GPT-4.1,OpenAI,12,20831,2870,573,0.040516,0.0001146,0.02296,0.0635906,7,True,Ownership graph resolution is run by a separate compliance microservice; its LLM calls land on a different cost center and never appear in the KYC workflow P&L.,499,45400,45899,False,0,success,2024-07-13T03:45:15.378554,2024-07-13T03:46:01.277554,8,4
b0f6d5fc-b17a-4e1a-8605-0e8ec2864d93,counterparty-kyc-document-review,Counterparty and KYC document review,retrieval,Sanctions database and precedent-case lookups,text-embedding-3-large,text-embedding-3-large,OpenAI,39,56399,0,0,0.00733187,0.0,0.0,0.00733187,29,True,"Sanctions lookup embeddings are managed by the compliance platform vendor; costs appear on the compliance SaaS invoice, not the AI workflow budget.",105,50,155,False,0,success,2024-07-13T03:46:01.396554,2024-07-13T03:46:01.551554,8,4
b0f6d5fc-b17a-4e1a-8605-0e8ec2864d93,counterparty-kyc-document-review,Counterparty and KYC document review,history,Prior review and exception history re-injection,gpt-4-1,GPT-4.1,OpenAI,4,30251,0,6724,0.047054,0.0013448,0.0,0.0483988,30,True,Prior review summaries are injected by the case-management system as 'counterparty history'; the resulting token cost is not tracked against the AI workflow budget by any current tooling.,748,50,798,False,0,success,2024-07-13T03:46:01.667554,2024-07-13T03:46:02.465554,8,4
9f6b5a63-35b7-48fe-9968-9cd9ee6d8b3f,counterparty-kyc-document-review,Counterparty and KYC document review,model,Extraction and risk scoring (GPT-4.1),gpt-4-1,GPT-4.1,OpenAI,5,63784,4179,1712,0.124144,0.0003424,0.033432,0.1579184,22,False,,1012,64821,65833,False,0,success,2024-12-19T05:48:25.242006,2024-12-19T05:49:31.075006,8,4
9f6b5a63-35b7-48fe-9968-9cd9ee6d8b3f,counterparty-kyc-document-review,Counterparty and KYC document review,prompt,Compliance checklist and jurisdiction rules,gpt-4-1,GPT-4.1,OpenAI,5,25673,0,7543,0.03626,0.0015086,0.0,0.0377686,12,False,,798,50,1713,True,1,success,2024-12-19T05:49:31.103006,2024-12-19T05:49:32.816006,8,4
9f6b5a63-35b7-48fe-9968-9cd9ee6d8b3f,counterparty-kyc-document-review,Counterparty and KYC document review,orchestration,Document classification and ownership graph resolution,gpt-4-1,GPT-4.1,OpenAI,10,27698,2774,784,0.053828,0.0001568,0.022192,0.0761768,7,True,Ownership graph resolution is run by a separate compliance microservice; its LLM calls land on a different cost center and never appear in the KYC workflow P&L.,594,40151,40745,False,0,success,2024-12-19T05:49:32.856006,2024-12-19T05:50:13.601006,8,4
9f6b5a63-35b7-48fe-9968-9cd9ee6d8b3f,counterparty-kyc-document-review,Counterparty and KYC document review,retrieval,Sanctions database and precedent-case lookups,text-embedding-3-large,text-embedding-3-large,OpenAI,43,44586,0,0,0.00579618,0.0,0.0,0.00579618,29,True,"Sanctions lookup embeddings are managed by the compliance platform vendor; costs appear on the compliance SaaS invoice, not the AI workflow budget.",153,50,203,False,0,success,2024-12-19T05:50:13.689006,2024-12-19T05:50:13.892006,8,4
9f6b5a63-35b7-48fe-9968-9cd9ee6d8b3f,counterparty-kyc-document-review,Counterparty and KYC document review,history,Prior review and exception history re-injection,gpt-4-1,GPT-4.1,OpenAI,5,29419,0,7018,0.044802,0.0014036,0.0,0.0462056,30,True,Prior review summaries are injected by the case-management system as 'counterparty history'; the resulting token cost is not tracked against the AI workflow budget by any current tooling.,678,50,728,False,0,success,2024-12-19T05:50:13.996006,2024-12-19T05:50:14.724006,8,4
dcb4994c-55dd-48cf-8ade-be23e2b6e5cc,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,model,Conversational inference (Claude Sonnet 4),claude-sonnet-4,Claude Sonnet 4,Anthropic,9,37312,1496,1719,0.106779,0.0005157,0.02244,0.1297347,16,False,,682,17931,18613,False,0,success,2024-07-19T23:37:42.905458,2024-07-19T23:38:01.518458,25,10
dcb4994c-55dd-48cf-8ade-be23e2b6e5cc,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,prompt,Analyst persona and source citation rules,claude-sonnet-4,Claude Sonnet 4,Anthropic,8,65020,0,10412,0.163824,0.0031236,0.0,0.1669476,21,False,,542,50,592,False,0,success,2024-07-19T23:38:01.575458,2024-07-19T23:38:02.167458,25,10
dcb4994c-55dd-48cf-8ade-be23e2b6e5cc,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,orchestration,Query routing and intent classification,claude-sonnet-4,Claude Sonnet 4,Anthropic,8,5821,387,359,0.016386,0.0001077,0.005805,0.0222987,3,True,Intent classification calls are made by the chatbot middleware layer; they land on a platform cost center separate from the analytics workflow budget.,582,5258,5840,False,0,success,2024-07-19T23:38:02.189458,2024-07-19T23:38:08.029458,25,10
dcb4994c-55dd-48cf-8ade-be23e2b6e5cc,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,retrieval,Knowledge base vector queries per turn,text-embedding-3-large,text-embedding-3-large,OpenAI,8,36854,0,0,0.00479102,0.0,0.0,0.00479102,13,True,"Nightly index rebuild re-embeds the full knowledge base regardless of which documents have changed; this cost appears on the embedding-provider invoice, not the chatbot budget.",84,50,134,False,0,success,2024-07-19T23:38:08.040458,2024-07-19T23:38:08.174458,25,10
dcb4994c-55dd-48cf-8ade-be23e2b6e5cc,internal-research-chatbot-rag,Internal research chatbot over fund knowledge base,history,Full session history re-sent on every turn,claude-sonnet-4,Claude Sonnet 4,Anthropic,8,119517,0,27512,0.276015,0.0082536,0.0,0.2842686,47,True,Session history is managed by the chat framework as a first-class feature; the token volume it generates is never disaggregated from the per-turn inference cost in any dashboard the fund currently runs.,569,50,619,False,0,success,2024-07-19T23:38:08.294458,2024-07-19T23:38:08.913458,25,10
54b6dc0d-32e7-4859-9322-d5ad10863655,deal-investment-memo-generation,Deal and investment memo generation,model,Long-form synthesis (Claude Opus 4),claude-opus-4,Claude Opus 4,Anthropic,3,130780,4908,123,1.959855,0.0001845,0.3681,2.3281395,37,False,,1263,99248,100511,False,0,success,2024-09-06T16:12:16.700834,2024-09-06T16:13:57.211834,6,3
54b6dc0d-32e7-4859-9322-d5ad10863655,deal-investment-memo-generation,Deal and investment memo generation,prompt,IC memo template and section schema,claude-opus-4,Claude Opus 4,Anthropic,3,39506,0,9138,0.45552,0.013707,0.0,0.469227,11,False,,1477,50,1527,False,0,success,2024-09-06T16:13:57.332834,2024-09-06T16:13:58.859834,6,3
